index,comments,score
0,手机使用或充电过程发烫,1
0,刚到的手机充电机身就发热,1
0,黑屏死机，不到七天，还不给退货！,1
0,您没有填写内容，默认好评,1
0,才买三天就降价。而且不能差价补偿。,1
0,耗电有点快，主要是没耳机送,1
0,用了不到一个月就充不进电,1
0,售后一次返回手机，照样有毛病,1
0,手机是别人用过的，但是着急换,1
0,二手机，全是下载的软件,1
1,买手机不送耳机，我这三星的粉丝算到头了,1
1,手机不错，就是500e卡死活不到,1
1,手机是不错，就是刚买十几天又送e卡了，必须一星,1
1,刚来用了一天就花屏了，以后在不在京东买了,1
1,买了没几天就降价这么多，什么意思？,1
1,买完不到一个月掉价不到一千块,1
1,耳机都没有，手机套也没有,1
1,刚买就降价300，E卡也不知道能不能到账??,1
1,电池不耐用，5月买的给的1月份产的,1
1,现在的三星没有以前的样了,1
2,买完一个月掉价一千块，牛 牛,1
2,这降价也太快了，耗电也快的很,1
2,相机这样的跟底片一样？,1
2,老卡顿\n其他特色：手机套不合身,1
2,感觉还行，有时候有点卡，,1
2,买了不到半个月，降价了，哎,1
2,昨天才收到货4800，现在又降到4400。,1
2,待机时间：时间段。\n手机烫。是假的嘛？,1
2,4月12日买的手机，承诺送的京东E卡5月份都还没有到账上。忽悠人。,1
2,18号到货还没一周现在又开始送500e卡 被割韭菜了呢,1
3,618过后还用券来个降价 还不能价格保护？,1
3,用了不到一个月，赔了两千多?,1
3,屏幕有一大一小两个坑,1
3,不送东西，干机，耳机都没有,1
3,买了半个月之内降两次价，三星官网商城APP比这更便宜,1
3,过几天就降价，当先买的人是傻子,1
3,最后一次用三星，别的就不多说了,1
3,手机连投屏居然都没有，醉了醉了，，，性价比低,1
3,用了一个月原装充电器坏了，我都蒙了，冲充着电就坏了。,1
3,刚买就降价300？，收货就等于系统确认收货？,1
4,体验出乎意料，拍照象千元机的感觉,1
4,一打开就这个样子，屏幕坏的,1
4,体验感不好，同一款手机竟然没有送手机壳,1
4,京东e卡到期迟迟不发，反馈两次也没用,1
4,已经申请退款，快递员送了就收了，才半月不到降价约700,1
4,啥也不说了，承诺的京东e卡上个月13号收到的手机，到现在收到卡。,1
4,换了两次货质量还是有问题,1
4,发货和承诺时间不一致,1
4,打游戏试试，谁用谁知道。,1
4,左下角破损掉漆，疑似换过的货物,1
5,信号是相当的差，老是没有信号,1
5,刚刚买了7天就降价了，掉价大王，三星不行是有原因的,1
5,电池不耐用，反正不怎么滴,1
5,阴阳屏，而且售后不管,1
5,居然出现了卡顿。。。。。。,1
5,啥都没有  就一个手机跟有线充电器,1
5,使用中经常发热自动关闭当前应用。,1
5,体验太差了 充电发热经常关屏,1
5,指纹有时候识别不了，触屏有时还没反应,1
5,在三星官方网站便宜500块，上了京东的当了,1
6,闪屏，闪屏，闪屏\n不给实质性解决问题,1
6,让我去线下实体检测，呵呵?,1
6,号称120hz，玩吃鸡竟然不支持90hz。还不给退。,1
6,手机充电时间1个小时，这谁受得了啊,1
6,为什么我玩王者玩玩就460了？你们是么？,1
6,客服服务态度差 激活就不能换货  屏幕破损,1
6,垃圾服务态度   ，,1
6,收到到手机是黑白色的，我要换,1
6,一个月不到降价大几百，再等等吧,1
6,耗电特别快，手机相机那边缝隙也特别大，,1
7,说好的，七天可以退货，现在又不给退，辣鸡,1
7,这个果然是跳水皇后，过了一个星期左右就又降价了,1
7,电池续航差，后盖镜片有脏的,1
7,买完过完价保立即降价100，真正的缩水机，还好有30天无忧,1
7,越南制造，电池也不咋样,1
7,后悔激活了，玩把王者就发热了,1
7,头一天晚上下的单子，第二天活动就加送一盒费列罗巧克力。,1
7,#，才买半个月就降价500，血亏啊,1
7,买了几天就降200  还不可以申请价保,1
7,11月1号买的今天又降价，说好的保价30天呢,1
8,卡的一比不是退货太麻烦就退了,1
8,不建议买这款，做工粗糙,1
8,价格波动大，客服态度差,1
8,烦烦烦烦烦烦烦烦烦烦烦烦烦烦 啊啊啊啊啊啊  降价300  不平衡,1
8,掉价很快，电池续航不行，远不如同价国产手机。,1
8,人多的地方，信号差到怀疑人生。,1
8,刚买完就降价了400元，再也不会买了。,1
8,玩游戏会闪退，发热，电池使用短,1
8,手机买回来各种问题，客服也是推脱,1
8,耗电快，贴钢化膜指纹不能用，谨慎购买,1
9,相机都打不开！总是重启手机,1
9,正常用电量还不如原手机,1
9,耗电超快，一点都不省电发烫物流很快第二天就到了,1
9,电池容量不行发烫严重不保值一直降价,1
