index,comments,score
0,外形外观：非常惊艳！做工细腻，选雾松绿果然没后悔，喜欢这个配色，高冷且优雅。\n屏幕音效：个人感觉，听个响。还是不错的\n拍照效果：非专业摄影师，个人感觉挺好，拍摄清晰\n运行速度：速度杠杠的，反应很快\n待机时间：才拿的新机，还没时间观察待机\n其他特色：第一次入手三星，也是第一次买才上市的手机，早买早享受，不会后悔?,5
0,辣鸡三星，新机第一天应用商店直接卡死，换货寄回一星期说检测没问题，激活后不能换货，不是脑子进水了，新手机不激活怎么看有没有问题？就这种恶心的售后。我新手机没问题闲得再去换，一生三星黑，客服机器人，怪不得国内销量不行，棒子早日倒闭,5
0,超顺畅的S22，小而精致，非常顺手，系统非常的流畅，堪称2022年小屏旗舰。刚入手还有待发掘系统的亮点。,5
0,整机质感很好，边框倒角处理都很细节，手感扎实，小手机党狂喜。重点是屏幕本身并不小，特别是四边等宽的窄边视觉冲击感无敌了。这一代的计算摄影很强特别是长焦优化特别好。,5
0,1.大小非常合适，单手握持舒服，重量很轻。\n2.屏幕自动刷新率很流畅，6.1寸1080P非常清楚。\n3.边框四边等窄，真正的全面屏手机。\n4.IP68防尘防水，绝对的安卓小屏旗舰手机。,5
0,外形外观：白色永远滴神，颜值无敌，正面四边等窄视觉效果太好了，我这种小手单手持握非常合适，个人觉得边框并不割手\n屏幕音效：三星的业界顶级屏幕无需再吹嘘，细腻+舒服，我是从s10换过来的，对比s10的60hz，s22的120hz高刷真的上头哈哈\n运行速度：轻度游戏用户+日常使用+影音完全可以驾驭\n\n这一代的s22无愧是小屏旗舰。很棒！,5
0,旗舰，对得起这两个字，很好用，一直用三星！\n外形外观：惊艳&hellip;\n屏幕音效：三星屏幕就不用说了，配上Pro耳机，很好\n拍照效果：不比iPhone差\n运行速度：机皇了，还有什么好说的\n待机时间：这个只能说一般了,5
0,一直用三星的手机，新入手了这款s22，手机运行速度很快，屏幕一如既往的完美，打游戏特别合适。手机的大小刚刚好，装兜里很合适。这个价位性价比非常高了，三星s22，你值得拥有～,5
0,外形外观：精致小巧的机身特别适合女孩子使用，雾凇绿颜值yyds\n拍照效果：拍照效果自然好看，录视频人像追踪定位非常方便\n屏幕音效：屏幕色彩明亮，显示效果无敌细腻\n待机时间：待机时长不玩游戏够用,5
0,一直都在用三星，从S8s10+这次买了22，22+铁粉一枚！\n外形外观：颜值很高\n运行速度：很快！\n屏幕音效：三星的屏幕一直都是最棒的！\n拍照效果：太好了,5
1,老三星粉了，这台s22颜值高，好用耐看，屏幕材质也挺好，续航对于我来说完全够，机子很好。客服态度好，物流快，很赞的一次购物体验,5
1,东西漂亮，在手里也很有分量，操作流畅，比之前方正了很好用，漂亮，可惜不送充电头，我用之前旧的，在阳光下也清晰可见,5
1,外形外观：墨绿色低调奢华有内涵\n\n屏幕音效：屏幕灵敏音效立体\n\n拍照效果：高清智能，适合小白\n\n运行速度：无敌快，咱也不知道咋说了\n\n待机时间：开机贼快，快爆了\n\n其他特色：手感不错，轻薄便携,5
1,外形外观：外观好看，大小合适，做工很好。\n屏幕音效：三星的屏还是不错的，四边等宽很窄颜值拉满。\n待机时间：待机时长有待提升。\n运行速度：手机优化后运行流畅。,5
1,外形外观：好看 轻巧\n屏幕音效：非常的清楚 刷新比较快\n拍照效果：非常的好 比较清楚\n运行速度：牛皮\n其他特色：期待了很久的手机,5
1,外形外观：颜值天花板，颜色手感都是一流\n拍照效果：像素很高，图五原相机拍摄\n运行速度：不错，很流畅\n\n待机时间：不玩游戏，中度使用，早上六点，到晚上七点半，还有百分之十,5
1,终于拿到了安卓机皇s22，看样子很不错，很快就送到了。耳机也收到了，是喜欢的黑色。就是没有屏幕保护贴了，需要自己贴。如果能送个手机壳就更好了。,5
1,系统运行速度流畅拍照嘎嘎的一个字就是香电池还没怎么测拍照不错小屏的最爱了\n屏幕音效：音效立体音\n外形外观：太漂亮了\n运行速度：运行速度与激情\n拍照效果：超级清楚,5
1,夜景拍摄  电池正常一直用8小时没问题不打游戏前提下,5
1,手机反应速度特别快，三星屏幕用起来很爽，高刷也特别流畅，玩游戏也不发烫，特别是这个边框，很窄，观感特别高，拍照像素高，很清晰，充电也很快，支持一下。,5
2,外观很漂亮，手机很精致，屏幕很细腻，很清，单手玩握很舒服，非常流畅，物流很快，绝对的安卓小屏旗舰机。,5
