index,comments,score
0,说是有个赠品包也没给发,1
0,才买一个月就降价五六百，闹玩呢？？,1
0,为啥手机装口袋自动就解锁了,1
0,一个月就无法闪充了！什么质量啊,1
0,刚到手屏幕就有问题，希望能赶快处理,1
0,买了不到一个月就降价。,1
0,说送蓝牙耳机没送给你啥好评啊都等一个多星期了,1
0,收到货用了几天发现屏幕走问题，已经退货了,1
0,刚买一个月，降价四百，有这样卖东西的吗？入手请慎重,1
0,买来没十天就降价预售，，????,1
1,这款手机接打电话，对方都听不见说话,1
1,白条24期免息没成功,1
1,接听电话经常没声音，其他一般，买了真后悔,1
1,刚买半个月也价格保护不了   下次不会在买了 自认倒霉了,1
1,买了不到一个月降价二百服了,1
1,买了两周降价200还不给保价 服&hellip;,1
1,打游戏几分钟就疯狂掉帧,1
1,才用了两天就出现烧屏了,1
1,千万不要买连不上网还不是新机。,1
1,赠品耳机没和手机一起发过来，耳机等了五天了物流还没动，也不知道送不送了,1
2,价格保护的那58块去哪了？？？？,1
2,一个月降价400块，真有你的,1
2,会卡死机，一个月不到吧,1
2,说好的赠送耳机，啥都没有,1
2,整点下的单，游戏手柄也不送,1
2,发热，功耗不满意，不建议购买,1
2,现在手机都是一样，配置都还差不多,1
2,刚买半个月降了四百块钱，还差个蓝牙耳机,1
2,买了不到一个月就降价，故意后面还会降，建议观望，c,1
2,有个屁赠品我反正是没收到,1
3,手机发热，耗电速度惊人,1
3,打游戏特别是CF简直卡到起飞,1
3,算了吧，还王者指定用机，直接掉帧掉30牛批。。。,1
3,买了一个星期不到，玩游戏经常断触,1
3,谁买谁倒霉耗电快发烫,1
3,刚买没一个月掉400块？玩呢？,1
3,手机看视频看一半莫名其妙重启是什么意思啊,1
3,四千块买了个麻烦，买了个破手机,1
3,3699买的，用了1个月不到降了400?,1
3,15天跌500也是够可以的 下次不会再买这个牌子手机了,1
4,烂手机，卡不说，价格几天掉几百，,1
4,买回来第二天打王者六十帧就掉帧  我服,1
4,王者荣耀开不了王者时候,1
4,手机玩上一会就发热了，不知道是不是新机子&hellip;,1
4,新手机不能设置密码，震惊！！,1
4,赠送耳机地址配送错误，客服说从新发，然而并没有发，不诚信 忽悠我给好评，以旧换新不上门，,1
4,用了一段时间游戏就有卡顿闪退情况,1
4,第一次买iqoo这个牌子，开机不了,1
4,买了十天掉价300元，申请价格保护，还过期，真不能买,1
4,一个月降价400块还是多了，虽然早买早用&hellip;618，3999的价格疯了&hellip;,1
5,什么原因给我用，别人用过的手机吗？,1
5,使命召唤，英雄联盟的画面有点糊,1
5,售后不行，客服不行。,1
5,送的权益礼包都不知道怎么领，跑了90万分,1
5,手机语音通话不清楚，网络不好,1
5,耗电发热手机自动暗屏，,1
5,为啥刚刚开机就这样是不是翻新机啊求大佬解释一下,1
5,这个手机还是可以滴是我自己搞错了3999还是可以买的手动五星好评,1
5,问客服一百遍为什么没有给我运动耳机 没人回复,1
5,买完了，没几天降价了,1
6,耗电太凶，其他一般，,1
6,开机就是这个情况，不知道是不是翻新机,1
6,屏幕下面有时候会失灵，问客服也不回答，,1
6,烫得屏幕失灵电风扇吹都没用,1
