index,comments,score
0,收到酷8，真的很满意，很酷，手感好，大小合适，颜色美，内存足够打游戏，运行方面不用愁挂很多后台了，像素高，充电是真快！！！优惠购买，还送了赠品，很满意，我都用过3部iqoo手机了，靠谱，电池好，游戏手机，液冷散热，棒，推荐身边人购买，比想象的还要完美！,5
0,外形外观：背面有档次\n屏幕音效：屏幕没有2k那么清晰，这是游戏手机，音效一般，两个喇叭\n拍照效果：拍照还过得去，日常用没问题\n运行速度：速度很快，打游戏是很好的选择\n待机时间：满电能打半天游戏，用完15分钟就充满，这个我最满意,5
0,外形外观：赛道版的外观无可挑剔，摸起来非常丝滑的感觉\n屏幕音效：音效可以，屏幕大小够用\n拍照效果：拍照真心话  不如苹果和华为  这个作为游戏机的话你跟不本会在乎拍照好不好只会在乎性能\n运行速度：应当没毛病，吃鸡亲测90针  你再说快不快\n买来用了一个月才来评论的，真心好用对得起这个价格  可冲！,5
0,新一代旗舰，骁龙888的处理器，散热压得住，王者荣耀kpl比赛用机，手感也很好，很轻薄，加上120w快充10分钟充70%屏下压感也好用，调好屏下压感，王者可以直接秒换装，性价比也高,5
0,DDR5 UFS3.1  我的一代老大哥也该退了,5
0,这款iQOO8共有传奇版、耀、燃三款配色，每一款颜色都非常好看和酷炫，充满了科技感。另外，这款手机的后盖采用了微膜凝光AG工艺，既保留了玻璃细腻精致的触感，又能减少滑手现象，可以带来更稳定的操控体验。正面采用了120Hz的全感直屏设计，支持全感操控系统，不仅可以带来丝滑的画面，还可以提升操作空间。 性能方面，它配备了高通骁龙888处理器，整体运行速度更快更流畅。搭配上增强版的LPDDR5+UFS3.1，无论是大型APP的安装，还是热门手游的加载时间都大幅度缩短，后台多任务的切换也更加顺滑。另外120W超快闪充的加入让手机的续航能力有了质的飞跃，最快18分钟满电的超高效率让你可以彻底告别低电量焦虑，玩得更尽兴。 摄影功能同样强悍，它有4800万微云台主摄，双滚珠十字架结构可以牢牢的锁定镜头，就算手抖，也依然可以拍出高清细致的照片。超广角镜头和1300万人像镜头还能满足更多场景的拍摄需求。夜拍方面，超级夜景5.0的加入可以自动优化暗部细节，清除背景噪点，让夜晚的成像更加清澈纯粹。,5
0,昨天下单，今天刚拿到，感觉挺不错的，手感好，直面屏看着很舒服，屏幕尺寸刚好适合我，总体感觉不错，因为这是我用过到最贵的手机哈哈,5
0,外形外观：新颖大气上档次，尤其是传奇版和宝马合作非常棒\n屏幕音效：音效很好，屏幕差点事，国产屏和三星屏一对比就感觉出来了，感觉没有我的x21好，和另一部x60比也是完败，阳光下使用不太行。音效还是不错的。\n拍照效果：拍照效果很好，ai智能算法强大，关键有微云台，这点比爱酷9好\n运行速度：运行速度很快\n待机时间：没有什么特点，中规中矩，充电是真快，15分钟左右就满电了，充电头是真大。\n总之，有钱上pro，一般情况下爱酷8也够用了，个人感觉用三年没问题，因为我的x21用了三年，现在有点慢了，电池也不行了。,5
0,外形外观：很好看，非常实用\n屏幕音效：显示超清晰的高刷120真不是盖的\n拍照效果：非常好，跟清晰\n运行速度：6的飞起\n待机时间：完全可以用一天。\n其他特色：打游戏非常好。就是黑科技,5
0,外形外观：手机超级漂亮，超级喜欢和宝马合作的这三条彩色线条。\n屏幕音效：音效超级棒，双扬yyds\n拍照效果：微云台防抖，太赞了\n运行速度：运行速度超级快，流畅不卡顿，反应很快，而且有专门的游戏模式，超级喜欢\n性价比超级高,5
1,预约的手机很快就收到了，拿到手很惊艳，系统很顺滑，拍照效果很好，比现在用的荣耀V20强多了，双扬声器就是就是爽，音乐效果绝对的,5
1,已经用了三天了，太好用了，外观暂时不做评价，性能确实真的好。\n外形外观：暂时不做评价，手机都差不多\n屏幕音效：直板屏幕，音效也很好，尤其是戴上耳机\n拍照效果：我对拍照没有多大要求\n运行速度：快\n其他特色：充电是真的快,5
1,手机性能，游戏配置，各方面都不错。充电很快十几分钟就充满了，王者荣耀玩了几局，耗电还好。表现不错！,5
1,配置高，高通888系列，系统优化和充电太快了，15分钟就快充满了。质感可以，贴膜和皮套都配全了，还赠送了199的耳机，使用后再追加评测。,5
1,充电非常快，日光屏太阳底下很清晰，目前很顺畅。,5
1,手机很流畅不卡顿，画面清晰，音质很好，充电飞快！物流很快，头天下单，第二天就到了，\n外形外观：很漂亮\n屏幕音效：非常棒?\n拍照效果：很清晰\n运行速度：流畅不卡顿,5
1,超快收到货！一收到就立刻打开手机啦～\n外形外观：我买的黑色的，沉稳大气～\n屏幕音效：音效还可以哦，很清晰，音色不错哈\n拍照效果：拍照清晰，冲着微云台防抖才买的，果然没有失望哈！\n运行速度：运行速度好快哦，非常的流畅！\n待机时间：还没试总待机时间有多长，但是充电真的超快！\n总的来说目前还是很满意的！我的12pm都不想继续用了～,5
1,"京东快递还是可以的，速度非常快\n外形外观：以前都是用的小米，第一次用iQOO,这个外观独树一帜，手感也好，不占指纹\n屏幕音效：屏幕我看介绍是目前最好的柔性直屏了，之前用的米11u,屏幕虽然好但是是曲面的，贴的水凝膜，打游戏手感不好，所以感觉还是直屏比较好\n拍照效果：拍照也算是这个价位上数一数二的了\n运行速度：有12G的运行加持整体非常流畅\n其他特色：120W的充电速度非常不错",5
1,到手试用了一下，流畅度很高，屏幕不算很大，手感不错。新的系统可玩性很高，送父母长辈的，应该会很喜欢。120w的充电，一会就充满了。性价比很高，好评！,5
1,外形外观：外观设计很漂亮\n屏幕音效：音效不错放歌声音立体感很好\n运行速度：运行速度很快,5
2,挺好挺好，一次性买了两个，给媳妇换的手机，第一眼见到就非常喜欢，充电速度也太快了，120w快充真不是吹的，喜欢赶紧下单吧,5
2,这款手机我选择了2周的时间，一直再跟三星S21、vivo neo5s、vivo ipoo9等等多款手机比较之后，这款手机内存大，cpu也是我喜欢的运行速度快，主要还是直屏（三星手机屏幕我已经摔坏2块了）所以这次在犹豫的时候京东搞活动又给优惠200元，除了店家优惠的200元，我用2800多拿下了这款12+512的手机，因为疫情的原因所以物流慢了一天.我3月26日凌晨买的，3月28日中午收到的。这款手机运行速度比较快，屏幕亮度适中，跟之前的ipoo比较有了很多更新，我不玩游戏但是我比较热衷于ipoo系列性价比真的很高，各个方面比较之后这款手机在同等价位里我最钟意的一款。这款手机没有无线充，但是我觉得没关系，送了那么大得充电器而且是快充，都说玩游戏掉电特别快，本人不玩游戏其他的性能我都觉得很棒，不玩游戏手机挺一天是没有问题的。\n手握感很棒，手虎口不疼大小适中；\n手机配有手机膜和手机壳，可以挺到我买新膜新壳；\n手机音量比较合适，而且手机铃音比较柔和，喜欢；\n手机整体来说真的挺棒，如果跟我一样的人又想便宜又想买性能强大的手机又怕摔买直屏的人，选择这款没错的。,5
2,上手快，我记得外观我买的橘色的，但是不重要，重要的是好用！,5
2,外形外观：大屏大气，背面漂亮，有特色\n屏幕音效：屏幕亮丽，显示清楚\n拍照效果：拍照清晰\n运行速度：运行速度流畅\n待机时间：充电速度相当快，待机效果还不知,5
2,手机拿到第一时间就惊讶了，外观好看大气\n手机真不错，手感舒适，大小合适！屏幕看起来很不错！系统流畅，哇！充电真的快！再也不担心手机没有电量了！官方发货很快，赠品很多！很喜欢！从一代iqoo用到8了，希望以后还有更出色的产品！,5
2,新手机太爽了。游戏不卡。续航给力。充电简直就是变态，15分钟充满电。。。最关键还是24期免息。。\nvivo的系统很好用。各种贴心功能。最喜欢控制台那个功能。可以调性能。调帧率。太爽了。,5
2,外形外观：很沉稳大气\n屏幕音效：清晰无杂音\n拍照效果：很酷，各种视角的都有！满足拍照需求\n运行速度：玩了几局游戏，非常快没有卡顿，特有的游戏模式，免打扰！\n待机时间：充电时间很快，电力十足！\n京东是让我最放心的购物平台，给京东快递点赞！加油加油！,5
2,东西不错，双十一买起很划算，就看后期使用情况，充电百分之20开始充到100用17分钟。,5
2,外形外观：立体感更强\n屏幕音效：柔而清脆\n拍照效果：比iqoo7好很多 还有运动抓拍 微距也更给力了\n运行速度：12+256嗖嗖滴\n待机时间：新手机测试中 充电可是嗷嗷快 十六分钟干满了\n其他特色：?????? 真香机 骁龙888的,5
2,这款机器的性能，相当抢镜，配置也是很丰富啊，最喜欢的微云台首次配备了iQOO，相机?实也可以夜景色彩还原很不错，机器比iQOO5短一点点，感觉也更适合，能配置光学变焦就完美了，屏幕挺棒的,5
