index,comments,score
0,才买下十天就降价了，还不能参加价保,1
0,6月7买的 6月8号就降价 我也是醉了,1
0,好坑，买完就降价了，还不给保价,1
0,刚买几天直接降价300块，良心不会痛么,1
0,没看到包装规格   居然没有充电器,1
0,昨天刚到货 今天就降价,1
0,才两个星期，价格就降了不少,1
0,买了3日马上降价，购买考虑清楚,1
0,刚买一天便宜200，价保有什么用,1
0,送的都是坑还不如不送,1
1,码的上当了，这几把差分要命还没得退货！,1
1,Tim&rsquo;s刚买两天就降价了，到手4799，现在4499,1
1,描述和实物不一样感觉被骗了,1
1,刚买了没多久就降价了～保护不了。我擦,1
1,买了几天才，就又降价，真是服了,1
1,包装盒破损，客服服务差,1
1,别的不说，买完第八天便宜300元，,1
1,您没有填写内容，默认好评,1
1,您没有填写内容，默认好评,1
1,没有充电器和耳机！服了,1
2,手机充不进去电。好尴尬啊,1
2,才买一个月不到就降价500。,1
2,待机时间：待机半天，一天到晚光充电了,1
2,您没有填写内容，默认好评,1
2,没有充电器和耳机 不爽,1
2,不行，机孑屏幕不好用，下次不能再买国航货了,1
2,运行速度：慢，不知道是不是次品。,1
2,会卡顿！！！不知道是不是正品,1
2,不到一个月降价俩百，唉,1
2,什么东西  买回来半个月 全是毛病,1
3,手机的屏幕失灵。按着啊听话。估计是翻新机！,1
3,刚买几天就降价，还不给保价&hellip;服了&hellip;,1
3,客服不回复，手机出问题也没解决,1
3,连膜都没有手机壳也没有,1
3,刚买，wifi连不上各种办法都试了，,1
3,官方态度差，不解决问题,1
3,屏幕膜贴到开屏膜上面是什么操作？,1
3,后壳有一点划痕，购物体验不太好,1
3,体验不好，才买就降价200，太郁闷了,1
3,这才买多久就降这么多,1
4,太坏了 买完就降价 还不保价,1
4,才买了几天就降价三百,1
4,买来不到一个月就降价,1
4,手机边角有裂缝真的服了,1
4,不满意，降价了说的补我差价没有补我,1
4,其他特色：手机有问题，打电话，视频有回音,1
4,凌晨搞活动，买完就掉价,1
4,服务态度恶劣，手机质量有问题,1
4,您没有填写内容，默认好评,1
