index,comments,score
0,iPhone13真的太惊艳了，比较爱玩游戏，最喜欢是就是iPhone了，打游戏完全不会卡顿。之前的手机是内存不够，心心念念的手机终于到手了。13的运行速度非常快，打游戏真的太流畅了，真的非常喜欢这个手机。外观很好看，手感拿着很有质感，屏幕看着非常好，拍照效果很不错，像素高了，新机拍照片怎么都好看。5G高速运行，超长待机一整天。颜色也好看，白色看起来简单大气，非常的干净整洁。运行非常流畅，屏幕显示细腻，给人很舒服的感觉，而且相机夜景提升很大，拍出来的效果堪比佳能相机。之前的手机内存不够了，这次趁着活动购买的，直接卖的是256G的，这下就不怕内存不足了，性价比比较高。待时间不用可以一天时间，刷视频就不行，不过充电时间快，还是非常喜欢这个手机的。而且色彩的优化升级很好，百搭的白色款式。特意使用了半个月，体验感非常好，有经典一代的感觉。,5
0,iPhone13手机收到了，粉色也太好看了吧，真的很喜欢这款手机。真的是一款很不错的手机，手感非常舒服，握持感非常舒服。感觉拍照效果比之前12提升了很多，新一代运行速度快了很多，系统非常流畅，真的很喜欢了。电池也还不错，正常使用，一天到晚上还有百分之30左右。玩游戏也不会发烫，温度都能接受。拍照技术含量高，自带美颜效率非常好，前置摄像头有亮点，非常喜欢！防抖功能也超级赞！音乐播放的音效也特别满意，手机边框手感特别舒服。对于女生来说，拍照打游戏还是很喜欢的。不过单手操作的话还是mini强！音质非常好，屏幕显示细腻色彩饱满，拍照色彩还原度不错，夜景画面比较纯净。使用了一周了，感觉使用感受非常好，外观也好看，摄像有所升级，比12有改进，增加了电影模式太好了，满足了日常需求。电池比以前的要大，充一次电可以用一整天了，总体感觉挺满意的。,5
0,iPhone 13手机很快就拿到了，打开非常的惊喜呀，非常大气的13手机。我买的是128GB的，这个就够我用了，很好看的手机，我觉得午夜色非常的大气，很有感觉的一部手机。外形非常好看，拿在手里也是非常的舒服，手感很好！手机背面是玻璃亮镜面的材质，这种磨砂与亮面的搭配，看上去非常时尚大气，外观看上去很上档次，方正的外观设计给人感觉非常稳重，很经典的设计。不过还有一点就是今年这款iPhone13的外观设计，跟上一代iPhone12改变不大。一直就是很喜欢苹果手机，就是因为它的系统流畅，升级的A15处理器有不少的省电提升，还有对5G网络的优化，而且还有20W的快充设计，被称为最强的手机。13的拍照也提升了，拍照很清晰，能够满足日常使用，新加的拍视频电影效果很不错。而且手机的待机时间也提升了，音效也很好，运行速度非常快。用了一个星期了，各方面都挺好的！非常满意的一次购物！,5
0,外形外观：颜值很高\n屏幕音效：声音比之前的苹果手机大 ，音效很好\n拍照效果：清晰&hellip;&hellip;&hellip;&hellip;\n运行速度：快&hellip;&hellip;&hellip;&hellip;\n待机时间：还有待加强&hellip;&hellip;\n其他特色：用时间长了 还是会发热,5
0,这是第一次在京东上买手机，比较放心，也省事方便，家电电器都是在京东买，安全可靠。手机拿到手已经试了下，感觉很好，颜色也很好看，喜欢?。\n外形外观：白色\n屏幕音效：好\n拍照效果：真实\n运行速度：好\n待机时间：暂时不知道\n其他特色：?,5
0,一直在用的是苹果系统，这次看到活动，就来购买 iPhone 13了，活动价格是我能够接受的。还是喜欢黑色，非常的炫酷，外观非常漂亮，屏幕优化升级了，最值得期待的还是系统，这次的系统升级真的超级流畅，速度非常快。新款的手机非常多的功能，先说下屏幕吧，就是一眼看过去精细度、色温、色准都很不错，屏幕亮度不错，太阳下看屏幕也很舒服。再就是音效，杜比音效是自动的，低音效果需要开大音量才能体现出来。苹果的系统也是很强大的，iOS系统流畅性和稳定性。120hz的屏幕，日常屏幕操作跟应用和桌面的切换顺滑。系统稳定性十分好，一直喜欢用苹果的手机。还有就是摄像头了，新增了不少摄像模式，比如夜晚的拍照非常好，对环境的辨识度非常高。A15处理器有不少的省电提升，还有对5G网络的优化。充电速度也是很快的，刚用的20W快充技术加持，电池待机效果明显的提升。,5
0,手机外形很漂免流畅益物\n肆。仟拿的，\n法供中浩；自然点\n颜色很正，开机：教活\n递等过程星无向頭．利番上车话\n卡开机，就有电话送：\n晰。试了照相．京儀等功菲\n个了。外观很好看\n有质感、屏幕看\n效果 很不错、像素高了\n照片怎么都好看。5G高遠逗行\n超长待机一整天．颜合世好看，\n白色看起来简单大气，非幕会平\n净整洁。运行非\n示细腻，给人很舒\n且椙机夜景提升,5
0,21号抢的，说是30号发货，25号就收到了，满满的惊喜！\n用了几天才来评论：\n第一感觉就是盒子太小气，一点都不高大上，拿出手机的瞬间还是蛮惊艳的！颜色很满意！\n反应速度杠杠的，6.1的直面屏，刘海明显小了一圈，显示清晰，最喜欢的是直面屏可以贴钢化膜了。\n6.1不会显得小，也不会太大，手感很奈斯  单手操作还是mini强！\n唯一不好的就是信号比别的少一格，wifi挺强的！\n扬声器声音开到最大没有了层次感，跟个普通喇叭似的。\n电池续航很棒，这个是最满意的了！\niohone7后一直用华为，熬不住想换5g手机，华为又没有，再三考虑买了一个13。   相对于还是喜欢华为的续航信号！  商品爱好而已，无关于爱国，请勿喷我！,5
0,20电量以下容易卡，也对电池不好，大家尽量保持电量充足哦！,5
0,快递给力，包装四角尖尖。手机外观如图，蓝色很好看，很耐看，沉稳大气不俗气。手机整体感觉很好，没什么惊艳的地方，也没有什么短板，用起来心里感觉很踏实，像一个可靠的伙伴。好的地方，有相机，照片拍出来很真实，颜色亮丽，拍人物很清晰，会把人从背景里衬托出来。逆光也清晰！续航也不错，轻度使用一天可能就掉个百分之十五到二十的电量。重度使用一天，电量也足够了，无需中间充电。处理器速度已经足够快了，日常使用没有任何卡顿。总体感觉不错，是一次很愉快的购物体验。,5
1,发货快，包装严实，各方面都没破损，机子星光色好看，颜值很高，耐看，打开网页丝滑顺畅，游戏不掉帧，分辨率高，功能很齐全，比12多了许多，人脸识别快捷灵敏，，黑暗拍照清晰无差异，音质清脆，待机时间超长，一天重度七八个小时，一天一冲，耐用性大大提高，爱了爱了,5
