index,comments,score
0,外形外观：外形外观看上去不错，黑色很大气。手感很好，全面屏幕很高级。出厂自带软膜。还有送一个透明的手机壳。\n屏幕音效：音效比较柔和。\n拍照效果：拍照很高清。摄像头有不同的地方。\n运行速度：打开软件速度还可以。\n待机时间：充电，超级快。半小时就充满了！\n其他特色：看了发布会之后果断买下，使用了几天果然很惊喜，性价比超级高！,5
0,小米12手机大小合适，握持感非常好，屏幕显示效果出色，支持67瓦快充，半小时可以充9成电。随机配送的67瓦快充头非常的轻，非常方便日常带上。手机整体做工出色，感觉小米的工艺再上了一个台阶。8+256配置，感觉够用，App可以随便安装而不觉得卡顿。支持8K视频拍摄。手机上手非常的轻。推荐,5
0,外形外观：手机非常小巧，尤其是后背素皮，手感无敌，小米之家摸了下回来忍不住就买了。\n屏幕音效：双扬声器很好，马达声很敏感。\n拍照效果：我对拍照要求不高，试了下很流畅。\n运行速度：快，旗舰手机确实快，估计用三年没问题\n待机时间：快充，一天冲一下。\n其他特色：这个小屏幕，完美。一个手拿着。爽。,5
0,用了几个月，系统更新了13稳定版，不够流畅，常常有卡顿现象，另外发热严重，在车里尤其明显，天气热更是明显。有点后悔买了,5
0,用了快一个礼拜了，今儿来专门写个评价。\n外形外观：6.25拿在手里配合机身材料的那种丝滑感觉真的是我心中的大爱。\n\n屏幕音效：屏幕120hz的高刷显示效果无可挑剔。\n\n拍照效果：拍照效果自我感觉同级别也在顶尖行列。\n\n运行速度：运行流畅 我的是8+256  杠杠的。\n\n待机时间：针对待机时间是我表示在这款手机中的一个缺陷   不知道是我不会用还咋的 玩游戏是真的很掉电。\n\n总体来说小米12 同价位中的佼佼者  还是很不错的。,5
0,算是铁米粉了，一台k20p屏幕，用了几年屏幕摔坏了，换了一个有点失灵，考虑换个手机，对比了mix4  k40s  k50最终还是选了12，不管是手感还是做工很满意。而且运行速度流畅。还有一个平板5pro。打游戏用平板。平常刷刷视频，追追剧，用12。k20以后就是工作备用机了。都说骁龙8发热严重。试了试感觉还好。不怎么打游戏。平常使用没感觉到热。甚至比我855的k20还凉，手感也不错大小一手可握，素皮手感无敌。很满意的一次购物。希望数字旗舰越来越好。\n外形外观：很好看，辨识度高。手感无敌\n屏幕音效：屏幕通透，杜比音效很好，外放给力。\n拍照效果：男人不怎么注重拍照，能扫码就能。不过确实比我的k20清晰\n运行速度：很快，很流畅\n待机时间：mafan的时候百分之49的电，传输数据，下载应用，用了4个多小时还剩百分之10，挺满意的续航\n其他特色：线性马达震感不错，没打游戏，回头打一下游戏试试续航,5
0,外形外观：微曲面屏幕手感杠杠的。颜色颜值高比iPhone13都要好，美学天空蓝。\n屏幕音效：华星光电的屏幕，但是2k简直是屏幕界的天火花。显示效果相当不错。屏幕显示效果极致细腻，彩色还原饱和度极好。\n拍照效果：拍照极佳，光线明显极佳，真的very good。\n运行速度：运行速度非常不错打游戏不会卡顿。不愧是骁龙八gen1\n待机时间：待机时间超长。\n其他特色：蓝色男生女生用相当都可以。这个尺寸单手握手机不会那么累。,5
0,外形外观：简约时尚，手感不错，屏幕大小\n拍照效果：像素很高，拍照感觉自带美颜\n运行速度：12+256的内存让运行很流畅！国产品牌值得信赖\n其他特色：快充，很快就能充满！,5
0,外形外观：我就是奔着手感来的，在实体店试过了，真的非常符合我这个强迫症患者；手感之王\n\n屏幕音效：屏幕高刷，很细腻  这是我之前没有得体验  非常nice\n\n拍照效果：拍照中规中矩，没有发现有非常优秀的点\n运行速度：最新的处理器加强版果然不一样，很流畅，打游戏也很顺畅；\n待机时间：待机目前刚用，还不太行清楚，需要晚点再来\n其他特色：这个价位，这个配置，性价比很高。这可能是我最后一部直板手机，以后要直接上折叠了,5
0,外形外观：轻薄小巧，拿着挺顺手\n屏幕音效：屏幕不错音效还行\n拍照效果：拍照速度很快，成像真实\n运行速度：很快\n待机时间：还可以\n其他特色：总体感觉不错,5
1,我对于小米来说也算是老铁粉了，从小米1开始，到小米12，我真的隔几年买一个，之前给父母也买了很多，这次小米12，我买了两个，我和老公一人一个，小米12，手感很好。我手小，握感也算不错，老公手大，一握住刚刚好。老公买的蓝色，我买的紫色。整个情侣款。内存暂时来说很大了，很优秀！运行速度也很快，不会卡，我就是爱存东西，暂时够用了，哈哈！送的赠品也很好。爱了爱了爱了！以后还是会继续购小米的。\n屏幕音效：很立体，声音放大了很好听。\n拍照效果：清晰度还凑合。\n运行速度：很好。\n待机时间：对我来说不太长，因为我手机不离手。\n其他特色：颜色好看极了！\n外形外观：手感杠杠好！,5
1,外形外观：非常漂亮\n屏幕音效：声音浑厚饱满，屏幕清晰\n拍照效果：媲美专业相机\n运行速度：够快，\n待机时间：完全够用,5
1,屏幕音效：感觉很不错，挺细腻的，双扬声器听歌还是很不错。\n拍照效果：夜景白天成像都很棒。\n外形外观：等了好久的小屏旗舰，终于等到了，也有纠结过魅族18s，最终还是选了小米。\n待机时间：因为不怎么玩游戏，一天一充差不多。,5
1,外形外观：久违了的好手感，大小适中。\n屏幕音效：哈曼卡顿对称双扬声器不是盖的。\n拍照效果：拍照成像速度杠杠滴。\n运行速度：MIUI13运行速度飞快。,5
1,从11换成12，手感真的好，重量也轻了，很满意，续航目前也很好，\n外形外观：大小合适\n屏幕音效：对称式双喇叭，效果好\n拍照效果：拍照速度快，支持运动追焦\n运行速度：还不错，\n待机时间：目前满意\n其他特色：素皮手感好,5
1,小米12尺寸非常适合一只手操作，芯片性能强大，一点都不卡，手机续航也很给力，67W快充，半小时能到百分之九十。素皮手感非常不错，推荐！老婆用了说顺手。好评！,5
1,外形外观：就冲着小屏手机来的\n屏幕音效：还是很不错的\n拍照效果：也不错\n运行速度：速度很快\n待机时间：感觉掉电有点快\n其他特色：就是小屏手机手感很好,5
1,小手机用起来真舒服啊 现在大屏手机越来越多 单手操作不便 而小屏手机用起来就很舒服了 MIUI13系统流畅 丝般顺滑 小钢炮没错了,5
1,外形外观：外观好看，曲面屏颜值高，用着就是舒服\n屏幕音效：显示细腻，分辨率高\n拍照效果：像素清晰，照片拍出来效果很棒\n运行速度：使用流畅，同时开好几个软件都不卡\n待机时间：待机时间长，充电也快,5
1,小米12非常适合不玩游戏的女性使用，尺寸适中，一只手即可自由操作，芯片性能强劲，边刷视频边逛淘宝自由切换一点都不卡，手机尺寸虽然不是很大，续航能力却很给力，67w快充瞬间复活！背面素皮加上侧面金属材料，手感非常不错，系统运行流畅值得推荐！,5
2,外形外观：大小刚刚好，感觉真的是比较适合我。\n屏幕音效：声音效果也是非常不错的哈，曼卡顿的调效very good。\n拍照效果：拍照效果现在基本上都大，差不差很不错。\n运行速度：很顺滑，120赫兹高刷。\n待机时间：不错\n其他特色：充电速度快，这点很好，而且这一次比11要好一点的是送的充电器。,5
2,使用了一天下来，整体感觉手机的运行速度是非常的流畅，在长时间玩游戏的时候是稍微有一点点的发热，基本控制在可以接受的范围之内，小米的手机现在整体越来性价比越高。唯一的缺陷在于就是屏幕没有使用三星的屏幕，否则整体这个画质感会更加的美丽。,5
2,外形外观：大小刚好适合女生的手，最佳尺寸了。\n屏幕音效：显示很不错音效还可以玩\n拍照效果：拍照不错还能齐全\n运行速度：运行速度目前还不错，不玩游戏感觉不出来\n待机时间：待机时间因人而异，我觉得可还行\n一次买两个,5
