index,comments,score
0,您没有填写内容，默认好评,1
0,二十六号买的手机 说三月四号送到 三月五号都没消息  。在成都停了一天快递没动 你们京东快递是**的了吗\n垃圾东西送不了就别接单 。,1
0,现在的小米连耳机转接头不送的吗,1
0,手机到了没有充电器，这怎么用？,1
0,手机很好用\n一星给京东,1
0,充电器不发一起，拿手机没充电器怎么玩,1
0,手机挺好 京东一星4号买的手机18号才发货 当顾客是**,1
0,充电器有问题，客服不理人,1
0,一星给京东物流，小米11给满星。,1
0,手机没用几天充不进去电了,1
1,喇叭震手，触屏有时不灵,1
1,体验真差，时隔6年再用小米也就这样,1
1,快递挺好，就是送货的人脑子不好使。,1
1,明明充电器是赠品直接不给我发,1
1,发手机不发充电器数据线，真好，不知道还用\n等几天,1
1,刚买一个多月就降了五六百块钱，这手机不保值。,1
1,手机还行，速度太慢了，7天才到手上,1
1,才买十几天就降价400也真够棒的了,1
1,半个月降价 充电没以前快,1
1,要点脸么？一个月不到降价500！,1
2,拆封之后有划痕\n外形外观：有划痕,1
2,买的紫的，结果给的蓝的,1
2,客服都没有。全是机器人,1
2,保价个毛线。别人三千多就买了。就坑我们这些不懂套路的人,1
2,为啥我感觉这个手机是二手的啊,1
2,充电器都能给我送没了吗？,1
2,手机暂时没什么问题，但物流绝了,1
2,运行速度：进个王者都要半天,1
2,888火龙没的说，其他没问题就是发热严重,1
2,故障比较多，客服也不好。,1
3,手机信号不稳定，找客服老是机器人回答,1
3,手机非常但是京东物流真的慢。,1
3,手机还行。为什么是一星，去问京东。,1
3,好多bug！刚开始还好越用越卡！,1
3,才十天左右就卡死了两次了,1
3,手机收到了，没有充电器。,1
3,热的不行，才买几天就降价,1
3,没那么好，送的东西也是乱发,1
3,买了很多天充电器一点消息都没有,1
3,打字卡顿，浏览页面卡顿,1
4,莫名其妙老是自动关机,1
4,刚开箱，就这样 我真吐了,1
4,送的充电器没收到，商品还好,1
4,一分给京东，十天手机才到,1
4,手机到了充电器还没发货,1
4,其他特色：降价400也是醉了啊,1
4,为什么没收到手机充电器,1
4,经常死机，卡顿，都不知道怎么检验合格的,1
4,不到一个月降价五百块，不高兴,1
4,好家伙，刚买没多久就降价300,1
5,才买没一个月就降400  手机耗电快,1
5,用了一周，一把王者没下来，手机都烫的了,1
5,12号下的单，现在评价，dddd,1
5,买了2周降价600没谁了真的。,1
5,手机不错，发热情况也没有，一星给谁都懂的,1
5,买的套装版，充电器手机分开发，充电器两天了还没发货，,1
5,京东耍猴，十几天才发货,1
5,手机什么都不给带，以后在不会选择小米了,1
5,垃圾,1
5,悼价也悼得太快了4699买的现在4199就可以买到,1
6,手机有问题客服根本不回,1
6,品控不行，光学指纹息屏时屏幕会闪烁,1
6,快乐的给东东，懂的都懂,1
6,辣鸡#，懂的自然懂,1
6,小米十一裤兜里揣-烤鸡,1
6,真垃圾，还没我两年前的手机流畅,1
6,买完就降价500，干得漂亮,1
6,扯淡吧，昨天四千多买的，今天就直降五百？？？,1
6,保价叽叽歪歪半天，没有处理好，只能退货咯,1
6,这缝隙是翻车了吧，已经申请换货了,1
7,昨天那买，今天就掉价,1
7,啥也没有，连充电器都没有,1
7,虽然发生了点不愉快，但是产品是绝对正品性价比非常高?，可以放心购买?，做工非常精致?，值得购买?！,1
7,6月份买的手机生产日期4月份的唉,1
7,这凹槽 是运输途中摔了还是二手机？,1
7,货都没拿到，订单就到评价了？就这？,1
7,连退货的资格都没有？,1
7,买回来外壳就有瑕疵划痕,1
7,买的有充电器的，到货充电器也不给发。,1
7,打王者卡的行，还不如别人一年前买的手机价格3000多的手机。里面王者的时候总是卡在登录界面。里面游戏里面开团就卡。各种华丽的皮肤特效好看的就卡的不信。,1
8,您没有填写内容，默认好评,1
8,昨天到的快递用了一天就成这样了，一直在口袋里放着，,1
8,充电器没有到你让我咋用我就没小米的冲电头,1
8,新机还是比较流畅就是开声音时振动大把音量调到最大时手机像按摩器,1
8,辣鸡，中途还有不响应的辣鸡,1
8,送人的礼物。一买来就不能充电。你说多尴尬。要多尴尬有多尴尬。,1
8,包装不行，哥这快递包装不行。,1
8,1号下单11号才收到，手机倒是好手机,1
8,屏幕发绿，还有卡死黑屏,1
8,手机发回来咋没有充电器,1
9,1亿像素，为何拍照效果那么差？,1
9,屏幕清晰，速度与激情，摄像还要进一步摸索吧，,1
9,催了三四次才发的货，不想多说什么,1
9,这么短时间直接掉价500，搞笑么,1
9,屏幕没有华为，荣耀的好用,1
9,电池不耐用，以后可能不会再用小米！很失败的一次够物,1
9,这是烧主板之后换新评价的，好不好你们自己判断吧,1
9,您没有填写内容，默认好评,1
9,要不是因为已经买了手机壳 我就直接退货了,1
9,好家伙不到俩月降价500，小米可真有你的，,1
10,手机不错，一星给京东，15号下单的，充电器还没到，刚发货，你细品,1
10,待机一晚上耗电20%这正常吗,1
10,而且还是开着超级省电模式,1
10,竟然没有充电器，问售后全是机器人,1
10,普通的小米11都有充电器，雷军签名版竟然没有，真是幽默，不知道雷总知道这个事吗，还是雷总销售部要搞臭雷总，作为一个从小米2s一直用到小米11的人来说真是无语了,1
10,不知道是系统问题还是硬件问题，游戏玩着玩着就点击不灵敏，之前买过一个小米6x屏幕也这样，送回原厂显示是硬件有问题，说真的，买得真难受，下次换牌子，失望。,1
10,手机像个暖宝宝一样，都不敢玩王者了,1
10,原装充电器，充电断断续续,1
10,系统自动闪退APP，或者是APP无应答,1
10,感觉不是正品查不到，而且包装还差,1
11,我要的素皮，发个蓝色我,1
11,买了几天少200,1
11,系统优化不好经常卡机。,1
11,手机收到了，充电器还没发,1
11,充电器到现在还没发,1
11,买亏了 外面价格现在便宜多了 嗨呀好气,1
11,手机是收到了 充电器一直没收到！,1
11,用了三天卡机n次 退退退,1
11,才买十天降价六百，强悍，最后一台小米手机,1
11,为什么只有手机充电器呢,1
12,手机是好手机，但是京东的人就不一定了，一句话没货卖**。,1
12,手机都送到三天了，充电器还没到,1
12,一个月使用期内如果客户不满意能否全额退款,1
12,刚买就降价300，用户就是韭菜吗,1
12,烫的一批，屏幕质量还不如小米10,1
12,发烫我能理解，重启是怎么回事。,1
12,什么玩意买了一个月不到震动就坏了,1
12,按压屏幕音响会沙沙的的声音,1
12,为啥套装充电器不一起发货？,1
12,以后再也不可能用小米了,1
13,手机屏幕有缺陷，服务极差，JD霸王条款,1
13,买了11不给用mui12.5，耍猴名不虚传！,1
13,没用几天，充电就乱显示了。哎。国货当自强呀！,1
13,充电器都没有，怎么敢玩,1
13,绝了，这个包装还不如不包,1
13,买了10天不到，直接降价500，这**谁受得了呀？,1
13,买了不到2个月，就降价,1
13,辣鸡一个月没用到屏幕就开胶了,1
13,原装膜有杂质，还得重新去贴膜，哎！,1
13,购买不到半个月，降价600多，也是够醉了,1
14,基本配件要自购。真是无商不奸！,1
14,手机没有配充电器，这是为什么呢？？？,1
14,电量太不经用了，一天都用不到，是二手货吧,1
14,手机会自动开机，这手机有问题,1
14,跟买的颜色有点色差，其他还好,1
14,屏幕碎了也没事以为能保修，京东东西也一般吧，坑人，手机还偶尔黑屏卡半天我都没有说啥，以后不买,1
14,用了几天  发烫是厉害点 我游戏都没玩就已经烫 装几个软件都烫 有点失望  希望系统能优化一下,1
14,质量差，没用就天就死机,1
14,手机没有一个月，里面有松动摇有异响,1
14,手机没问题  ，就是客服把我收货地址弄错了，搞的收货麻烦的一匹,1
15,手机经常断流，无线经常关闭。,1
15,买来两天就降价300？建议大家多等等，说不定过两天又降价了,1
15,手机不行，经常没信号了，发东西发不出去,1
15,不到两个月就频频出现闪退的情况,1
15,就收到一个手机，充电器啥都没有，问客服也没有人回答问题,1
15,断流 断流 断流，断流到怀疑人生,1
15,没有零分这个选项，它只能得零分,1
15,后悔买小米11了耗电快性价比不高,1
15,本来有赠品，结果取消错了没给发赠品,1
15,不咋滴，玩游戏还是会卡,1
16,到手一个小时就退了，屏幕有问题,1
16,贴了两天钢化膜用一点力按都能跑一边！,1
16,手机很棒，但是快递乌鸡鲅鱼,1
16,2个月不到，手机异常卡顿,1
16,充电器到现在还没配送，手机都收了一个星期了,1
16,使用两个多月，说说不足: \n 1.QQ拍照进入很卡\n2. 长时间未关机（半天左右），出现微信语音用听筒听不到（正常关闭是媒体声音）\n3.长时间未关机（半天左右)，出现玩游戏或视频时，要横屏，只能单向横屏（不能上下换横屏），玩游戏音量键和关机键挡住左手不舒服，想换另个方向抓不行,1
16,应该是分开送的但时间间隔也太久了吧,1
16,买了不到1个月掉价哦近1000元???,1
16,手机相机有问题并且点击相机进去的话会卡死，问了客服也是不回答,1
16,手机掉电非常快，放着不用掉电都快,1
17,手机有时候会出现 卡顿现象,1
17,购买一个月，经常花屏，也是醉了！,1
17,手机老是卡机或死机，其他都可以,1
17,东西收到了，为啥一星问充电器去。,1
